Date,Team,TeamLocation,TeamScore,Opponent,OpponentScore,OpponentLocation,NeutralSite,TeamResult,TeamDifferential,OpponentDifferential,
11/26/16,Northern Kentucky,Home,74,North Carolina Central,82,Away,,Loss,-8,4.32,Division 1
11/26/16,Memphis,Neutral,100,Iowa,92,,Neutral Site,Win,8,6.22,Division 1
11/26/16,Iowa,Neutral,92,Memphis,100,,Neutral Site,Loss,-8,2.33,Division 1
11/26/16,Miami (OH),Home,81,Western Illinois,72,Away,,Win,9,-3.26,Division 1
11/26/16,Michigan,Home,64,Mount St. Mary's,47,Away,,Win,17,8.96,Division 1
11/26/16,Massachusetts,Home,70,Harvard,66,Away,,Win,4,0.85,Division 1
11/26/16,McNeese State,Home,80,Louisiana State-Alexandria,78,Away,,Win,2,-8.96,Non Division 1
11/26/16,Massachusetts-Lowell,Home,78,Long Island University,82,Away,,Loss,-4,-2.57,Division 1
11/26/16,Montana State,Home,91,Delaware State,66,Away,,Win,25,0.79,Division 1
11/26/16,Navy,Home,70,Pennsylvania,68,Away,,Win,2,2.04,Division 1
11/26/16,Murray State,Home,91,Alabama A&M,54,Away,,Win,37,4.11,Division 1
11/26/16,Missouri,Home,84,Northwestern State,60,Away,,Win,24,-2.69,Division 1
11/26/16,South Carolina State,Neutral,62,Monmouth,86,,Neutral Site,Loss,-24,-11.93,Division 1
11/26/16,Monmouth,Neutral,86,South Carolina State,62,,Neutral Site,Win,24,7.64,Division 1
11/26/16,Georgia Southern,Neutral,65,Radford,64,,Neutral Site,Win,1,4.52,Division 1
11/26/16,Virginia Military Institute,Home,53,Campbell,67,Away,,Loss,-14,-8.96,Division 1
11/26/16,Wagner,Home,67,Rider,70,Away,,Loss,-3,2.85,Division 1
11/26/16,Toledo,Neutral,70,Middle Tennessee,73,,Neutral Site,Loss,-3,3.19,Division 1
11/26/16,Middle Tennessee,Neutral,73,Toledo,70,,Neutral Site,Win,3,10.93,Division 1
11/26/16,Vermont,Home,67,Yale,65,Away,,Win,2,10.31,Division 1
11/26/16,Towson,Home,66,Robert Morris,67,Away,,Loss,-1,5.28,Division 1
11/26/16,Wright State,Home,83,North Dakota,79,Away,,Win,4,4.71,Division 1
11/26/16,Xavier,Home,64,Northern Iowa,42,Away,,Win,22,4.11,Division 1
11/26/16,Youngstown State,Home,84,Canisius,90,Away,,Loss,-6,-5.03,Division 1
11/26/16,Western Michigan,Home,80,Central Arkansas,63,Away,,Win,17,-1.69,Division 1
11/26/16,William & Mary,Home,79,Liberty,70,Away,,Win,9,5.15,Division 1
11/26/16,Texas-Rio Grande Valley,Neutral,71,St. Francis (NY),61,,Neutral Site,Win,10,-3.61,Division 1
11/26/16,San Diego,Home,51,New Mexico State,56,Away,,Loss,-5,-4.46,Division 1
11/26/16,Sacramento State,Neutral,59,San Francisco,77,,Neutral Site,Loss,-18,-4.08,Division 1
11/26/16,San Francisco,Neutral,77,Sacramento State,59,,Neutral Site,Win,18,5.07,Division 1
11/26/16,Boston College,Neutral,54,Richmond,67,,Neutral Site,Loss,-13,-3.56,Division 1
11/26/16,Radford,Neutral,64,Georgia Southern,65,,Neutral Site,Loss,-1,-5.14,Division 1
11/26/16,Richmond,Neutral,67,Boston College,54,,Neutral Site,Win,13,1.5,Division 1
11/26/16,Samford,Home,93,Bethune-Cookman,65,Away,,Win,28,3.68,Division 1
11/26/16,Tennessee State,Home,96,Reinhardt,64,Away,,Win,32,3.93,Non Division 1
11/26/16,Syracuse,Neutral,50,South Carolina,64,,Neutral Site,Loss,-14,6.26,Division 1
11/26/16,Texas Christian,Neutral,93,Washington,80,,Neutral Site,Win,13,5.44,Division 1
11/26/16,St. Francis (NY),Neutral,61,Texas-Rio Grande Valley,71,,Neutral Site,Loss,-10,-11.69,Division 1
11/26/16,Washington,Neutral,80,Texas Christian,93,,Neutral Site,Loss,-13,-3.11,Division 1
11/26/16,Southern Utah,Home,101,Life Pacific,56,Away,,Win,45,-7.3,Non Division 1
11/26/16,Southern Illinois-Edwardsville,Home,61,IUPUI,58,Away,,Win,3,-8.86,Division 1
11/26/16,Hampton,Neutral,66,Stony Brook,76,,Neutral Site,Loss,-10,-2.52,Division 1
11/26/16,South Carolina,Neutral,64,Syracuse,50,,Neutral Site,Win,14,8.93,Division 1
11/26/16,Stony Brook,Neutral,76,Hampton,66,,Neutral Site,Win,10,1.33,Division 1
11/26/16,Columbia,Home,81,Colgate,78,Away,,Win,3,0.7,Division 1
11/26/16,Creighton,Home,82,Loyola (MD),52,Away,,Win,30,12.35,Division 1
11/26/16,Central Florida,Home,67,Seattle,51,Away,,Win,16,6.78,Division 1
11/26/16,Milwaukee,Neutral,54,UC-Irvine,37,,Neutral Site,Win,17,-5.36,Division 1
11/26/16,Cincinnati,Home,91,Lipscomb,68,Away,,Win,23,14.93,Division 1
11/26/16,Charleston Southern,Home,101,Toccoa Falls,54,Away,,Win,47,-0.89,Non Division 1
11/26/16,Duke,Home,93,Appalachian State,58,Away,,Win,35,13.41,Division 1
11/26/16,South Dakota State,Neutral,59,East Tennessee State,71,,Neutral Site,Loss,-12,-1.1,Division 1
11/26/16,East Tennessee State,Neutral,71,South Dakota State,59,,Neutral Site,Win,12,11.29,Division 1
11/26/16,Dartmouth,Home,69,Marist,75,Away,,Loss,-6,-6.74,Division 1
11/26/16,Detroit Mercy,Home,81,Manhattan,84,Away,,Loss,-3,-7.88,Division 1
11/26/16,Davidson,Home,79,Charlotte,57,Away,,Win,22,3.68,Division 1
11/26/16,UC-Irvine,Neutral,37,Milwaukee,54,,Neutral Site,Loss,-17,5.11,Division 1
11/26/16,Cal State Fullerton,Neutral,67,Alabama State,76,,Neutral Site,Loss,-9,1.96,Division 1
11/26/16,American,Home,62,Saint Francis (PA),69,Away,,Loss,-7,-7.35,Division 1
11/26/16,Austin Peay,Home,82,Spalding,63,Away,,Win,19,-6.75,Non Division 1
11/26/16,East Carolina,Neutral,70,Air Force,63,,Neutral Site,Win,7,-1.63,Division 1
11/26/16,Air Force,Neutral,63,East Carolina,70,,Neutral Site,Loss,-7,-0.22,Division 1
11/26/16,Akron,Neutral,65,Mercer,63,,Neutral Site,Win,2,7.7,Division 1
11/26/16,Alabama State,Neutral,76,Cal State Fullerton,67,,Neutral Site,Win,9,-7.64,Division 1
11/26/16,Mercer,Neutral,63,Akron,65,,Neutral Site,Loss,-2,2.75,Division 1
11/26/16,Cal State Bakersfield,Neutral,77,North Florida,54,,Neutral Site,Win,23,9.19,Division 1
11/26/16,Weber State,Neutral,72,Buffalo,74,,Neutral Site,Loss,-2,7.92,Division 1
11/26/16,North Florida,Neutral,54,Cal State Bakersfield,77,,Neutral Site,Loss,-23,-1.13,Division 1
11/26/16,Oakland,Neutral,79,UC-Davis,66,,Neutral Site,Win,13,7.96,Division 1
11/26/16,UC-Davis,Neutral,66,Oakland,79,,Neutral Site,Loss,-13,1.59,Division 1
11/26/16,Bowling Green State,Home,90,Morgan State,58,Away,,Win,32,-3,Division 1
11/26/16,Brigham Young,Home,101,Utah Valley,114,Away,,Loss,-13,7.93,Division 1
11/26/16,Buffalo,Neutral,74,Weber State,72,,Neutral Site,Win,2,4.15,Division 1
11/26/16,Eastern Illinois,Home,72,South Alabama,62,Away,,Win,10,3.75,Division 1
11/26/16,Houston,Home,83,Cornell,53,Away,,Win,30,10.93,Division 1
11/26/16,Incarnate Word,Home,79,Rice,87,Away,,Loss,-8,-3.69,Division 1
11/26/16,IPFW,Home,79,Mississippi Valley State,54,Away,,Win,25,9.86,Division 1
11/26/16,Grambling,Neutral,110,Savannah State,104,,Neutral Site,Win,6,-3.7,Division 1
11/26/16,Savannah State,Neutral,104,Grambling,110,,Neutral Site,Loss,-6,-8.24,Division 1
11/26/16,Green Bay,Home,77,Central Michigan,89,Away,,Loss,-12,3.78,Division 1
11/26/16,Maine,Home,96,Maine-Presque Isle,45,Away,,Win,51,-9.28,Non Division 1
11/26/16,Marquette,Home,101,Houston Baptist,79,Away,,Win,22,7.77,Division 1
11/26/16,Maryland,Neutral,69,Kansas State,68,,Neutral Site,Win,1,8.73,Division 1
11/26/16,Kansas State,Neutral,68,Maryland,69,,Neutral Site,Loss,-1,6.7,Division 1
11/26/16,Jackson State,Home,47,Western Carolina,58,Away,,Loss,-11,-3.41,Division 1
11/26/16,Kennesaw State,Home,71,Chattanooga,88,Away,,Loss,-17,-1.17,Division 1
11/26/16,Georgia Tech,Home,82,Tulane,68,Away,,Win,14,1.12,Division 1
11/26/16,Cal Poly,Neutral,66,Elon,72,,Neutral Site,Loss,-6,-6,Division 1
11/26/16,Eastern Washington,Home,85,Denver,80,Away,,Win,5,2.93,Division 1
11/26/16,Elon,Neutral,72,Cal Poly,66,,Neutral Site,Win,6,3.28,Division 1
11/26/16,North Carolina-Wilmington,Neutral,65,Evansville,62,,Neutral Site,Win,3,10.52,Division 1
11/26/16,Evansville,Neutral,62,North Carolina-Wilmington,65,,Neutral Site,Loss,-3,1.76,Division 1
11/26/16,Eastern Kentucky,Home,92,Berea,64,Away,,Win,28,-4.83,Non Division 1
11/26/16,Eastern Michigan,Home,94,Nebraska-Omaha,77,Away,,Win,17,5.11,Division 1
11/26/16,George Mason,Home,80,James Madison,77,Away,,Win,3,4.81,Division 1
11/26/16,George Washington,Home,68,Penn State,74,Away,,Loss,-6,-1.12,Division 1
11/26/16,Fairfield,Home,75,Army,74,Away,,Win,1,0.84,Division 1
11/26/16,Florida A&M,Home,90,Stetson,98,Away,,Loss,-8,-6.92,Division 1
11/26/16,Fordham,Home,63,Texas-Arlington,67,Away,,Loss,-4,-1.81,Division 1
11/27/16,Cal State Northridge,Neutral,78,Portland,96,,Neutral Site,Loss,-18,-2.32,Division 1
11/27/16,Portland,Neutral,96,Cal State Northridge,78,,Neutral Site,Win,18,-5.93,Division 1
11/27/16,Northeastern,Home,73,Kent State,70,Away,,Win,3,1.43,Division 1
11/27/16,Pepperdine,Home,85,Portland State,91,Away,,Loss,-6,-10.89,Division 1
11/27/16,Indiana State,Neutral,77,Quinnipiac,80,,Neutral Site,Loss,-3,-2.81,Division 1
11/27/16,Alabama-Birmingham,Neutral,63,Saint Mary's (CA),76,,Neutral Site,Loss,-13,2.59,Division 1
11/27/16,Saint Mary's (CA),Neutral,76,Alabama-Birmingham,63,,Neutral Site,Win,13,15.44,Division 1
11/27/16,Sacramento State,Neutral,61,Denver,72,,Neutral Site,Loss,-11,-4.08,Division 1
11/27/16,Quinnipiac,Neutral,80,Indiana State,77,,Neutral Site,Win,3,-5.04,Division 1
11/27/16,Denver,Neutral,72,Sacramento State,61,,Neutral Site,Win,11,3.08,Division 1
11/27/16,Virginia Tech,Neutral,66,Nebraska,53,,Neutral Site,Win,13,5.19,Division 1
11/27/16,North Carolina-Wilmington,Neutral,102,Toledo,77,,Neutral Site,Win,25,10.52,Division 1
11/27/16,Nebraska,Neutral,53,Virginia Tech,66,,Neutral Site,Loss,-13,-0.15,Division 1
11/27/16,Missouri State,Home,64,North Dakota State,50,Away,,Win,14,5.62,Division 1
11/27/16,Toledo,Neutral,77,North Carolina-Wilmington,102,,Neutral Site,Loss,-25,3.19,Division 1
11/27/16,North Texas,Home,81,Hartford,78,Away,,Win,3,-4.96,Division 1
11/27/16,Cal State Bakersfield,Neutral,55,North Dakota,57,,Neutral Site,Loss,-2,9.19,Division 1
11/27/16,North Dakota,Neutral,57,Cal State Bakersfield,55,,Neutral Site,Win,2,7.96,Division 1
11/27/16,Washington State,Home,76,San Jose State,88,Away,,Loss,-12,-6.04,Division 1
11/27/16,Valparaiso,Home,79,Ball State,73,Away,,Win,6,6.89,Division 1
11/27/16,UCLA,Neutral,74,Texas A&M,67,,Neutral Site,Win,7,16.56,Division 1
11/27/16,Wright State,Home,75,North Florida,67,Away,,Win,8,4.71,Division 1
11/27/16,Wisconsin,Home,95,Prairie View,50,Away,,Win,45,12.65,Division 1
11/27/16,Winthrop,Home,60,New Hampshire,65,Away,,Loss,-5,8.15,Division 1
11/27/16,Stanford,Neutral,66,Seton Hall,52,,Neutral Site,Win,14,-0.62,Division 1
11/27/16,Seton Hall,Neutral,52,Stanford,66,,Neutral Site,Loss,-14,2.96,Division 1
11/27/16,Samford,Home,103,Nicholls State,106,Away,,Loss,-3,3.68,Division 1
11/27/16,South Dakota,Home,72,Montana,67,Away,,Win,5,3.93,Division 1
11/27/16,Southern California,Home,96,UC-Santa Barbara,72,Away,,Win,24,5.7,Division 1
11/27/16,Texas A&M,Neutral,67,UCLA,74,,Neutral Site,Loss,-7,3.69,Division 1
11/27/16,Milwaukee,Neutral,58,South Dakota State,81,,Neutral Site,Loss,-23,-5.36,Division 1
11/27/16,South Dakota State,Neutral,81,Milwaukee,58,,Neutral Site,Win,23,-1.1,Division 1
11/27/16,Middle Tennessee,Neutral,66,Evansville,55,,Neutral Site,Win,11,10.93,Division 1
11/27/16,Colorado State,Home,80,Alcorn State,58,Away,,Win,22,5.44,Division 1
11/27/16,Dayton,Neutral,64,New Mexico,57,,Neutral Site,Win,7,11.27,Division 1
11/27/16,Colorado,Home,75,Wofford,60,Away,,Win,15,3.57,Division 1
11/27/16,New Mexico,Neutral,57,Dayton,64,,Neutral Site,Loss,-7,1.96,Division 1
11/27/16,Duquesne,Home,78,Cleveland State,71,Away,,Win,7,-3.35,Division 1
11/27/16,Delaware,Home,84,Bryn Athyn,51,Away,,Win,33,-6.38,Non Division 1
11/27/16,Drexel,Home,78,La Salle,89,Away,,Loss,-11,-2.83,Division 1
11/27/16,Arkansas State,Home,97,Lehigh,89,Away,,Win,8,5.59,Division 1
11/27/16,Abilene Christian,Home,71,Howard Payne,55,Away,,Win,16,-1.28,Non Division 1
11/27/16,Albany (NY),Home,81,Siena,72,Away,,Win,9,5.07,Division 1
11/27/16,University of California,Home,67,Southeastern Louisiana,55,Away,,Win,12,6.92,Division 1
11/27/16,College of Charleston,Home,72,South Carolina Upstate,60,Away,,Win,12,4.59,Division 1
11/27/16,East Tennessee State,Neutral,72,UC-Irvine,66,,Neutral Site,Win,6,11.29,Division 1
11/27/16,UC-Irvine,Neutral,66,East Tennessee State,72,,Neutral Site,Loss,-6,5.11,Division 1
11/27/16,Illinois State,Home,81,Ferris State,67,Away,,Win,14,8.44,Non Division 1
11/27/16,Indiana,Home,85,Mississippi Valley State,52,Away,,Win,33,8.59,Division 1
11/27/16,Hawaii,Home,64,Arkansas-Pine Bluff,44,Away,,Win,20,0.65,Division 1
11/27/16,Holy Cross,Home,77,Monmouth,80,Away,,Loss,-3,-2.21,Division 1
11/27/16,Evansville,Neutral,55,Middle Tennessee,66,,Neutral Site,Loss,-11,1.76,Division 1
11/27/16,Louisiana Tech,Home,74,Maryland-Eastern Shore,53,Away,,Win,21,11.39,Division 1
11/27/16,Louisiana-Lafayette,Home,84,Texas Southern,73,Away,,Win,11,5.93,Division 1
11/27/16,Miami (FL),Neutral,56,Florida,65,,Neutral Site,Loss,-9,7.88,Division 1
11/27/16,Florida,Neutral,65,Miami (FL),56,,Neutral Site,Win,9,13.67,Division 1
11/27/16,Eastern Washington,Home,96,San Francisco,90,Away,,Win,6,2.93,Division 1
11/27/16,Florida International,Home,74,Binghamton,57,Away,,Win,17,-3.59,Division 1
11/27/16,Iowa State,Neutral,71,Gonzaga,73,,Neutral Site,Loss,-2,10,Division 1
11/27/16,Gonzaga,Neutral,73,Iowa State,71,,Neutral Site,Win,2,23.71,Division 1
11/27/16,Georgetown,Home,85,Howard,72,Away,,Win,13,4.42,Division 1
11/28/16,Oral Roberts,Home,65,Tulsa,79,Away,,Loss,-14,-4.97,Division 1
11/28/16,Northwestern,Home,65,Wake Forest,58,Away,,Win,7,8.22,Division 1
11/28/16,Oregon,Home,68,Boise State,63,Away,,Win,5,15.14,Division 1
11/28/16,Missouri-Kansas City,Home,86,Southeast Missouri State,75,Away,,Win,11,-1.29,Division 1
11/28/16,Morgan State,Home,61,High Point,62,Away,,Loss,-1,-4.6,Division 1
11/28/16,Montana State,Home,93,Arizona Christian,73,Away,,Win,20,0.79,Non Division 1
11/28/16,Tennessee Tech,Home,80,Hiwassee,47,Away,,Win,33,-0.45,Non Division 1
11/28/16,South Florida,Home,71,Kennesaw State,69,Away,,Win,2,-9.62,Division 1
11/28/16,West Virginia,Home,108,Manhattan,61,Away,,Win,47,18.85,Division 1
11/28/16,Utah,Home,59,Butler,68,Away,,Loss,-9,11.42,Division 1
11/28/16,Saint Peter's,Home,80,Boston University,67,Away,,Win,13,4.33,Division 1
11/28/16,Oregon State,Home,84,Southern Oregon,59,Away,,Win,25,-8.59,Non Division 1
11/28/16,San Diego State,Home,100,Savannah State,67,Away,,Win,33,6.52,Division 1
11/28/16,Missouri,Home,52,North Carolina Central,62,Away,,Loss,-10,-2.69,Division 1
11/28/16,Charlotte,Home,80,Appalachian State,72,Away,,Win,8,-4.28,Division 1
11/28/16,Campbell,Home,92,Allen,60,Away,,Win,32,0.5,Non Division 1
11/28/16,Coppin State,Home,73,Chestnut Hill,76,Away,,Loss,-3,-13.75,Non Division 1
11/28/16,Citadel,Home,97,Presbyterian,83,Away,,Win,14,-5.89,Division 1
11/28/16,Arkansas,Home,89,Mount St. Mary's,76,Away,,Win,13,6.44,Division 1
11/28/16,Kentucky,Neutral,115,Arizona State,69,,Neutral Site,Win,46,15.59,Division 1
11/28/16,Arizona State,Neutral,69,Kentucky,115,,Neutral Site,Loss,-46,-2.32,Division 1
11/28/16,Brown,Home,91,Bryant,90,Away,,Win,1,-2.12,Division 1
11/28/16,Louisiana-Monroe,Home,77,Stephen F. Austin,72,Away,,Win,5,-2.89,Division 1
11/28/16,Longwood,Home,86,Dartmouth,80,Away,,Win,6,-13.37,Division 1
11/28/16,Mississippi State,Home,65,Northwestern State,59,Away,,Win,6,2.31,Division 1
11/28/16,Grambling,Home,102,Jarvis Christian,56,Away,,Win,46,-3.7,Non Division 1
11/28/16,Florida State,Home,75,Minnesota,67,Away,,Win,8,12.19,Division 1
11/28/16,IPFW,Home,107,Siena Heights,59,Away,,Win,48,9.86,Non Division 1
11/28/16,Grand Canyon,Home,64,Southern Illinois-Edwardsville,76,Away,,Loss,-12,5.11,Division 1
11/29/16,Oklahoma,Home,87,Northern Colorado,66,Away,,Win,21,-1.42,Division 1
11/29/16,Notre Dame,Home,92,Iowa,78,Away,,Win,14,9.82,Division 1
11/29/16,Penn State,Home,67,Georgia Tech,60,Away,,Win,7,0.41,Division 1
11/29/16,Southern,Home,91,Paul Quinn,79,Away,,Win,12,-0.33,Non Division 1
11/29/16,Saint Louis,Home,64,Samford,68,Away,,Loss,-4,-9.19,Division 1
11/29/16,Pennsylvania,Home,57,Villanova,82,Away,,Loss,-25,0.68,Division 1
11/29/16,North Carolina-Greensboro,Home,86,North Carolina A&T,66,Away,,Win,20,6.79,Division 1
11/29/16,Mercer,Home,57,Davidson,78,Away,,Loss,-21,2.75,Division 1
11/29/16,Maryland,Home,59,Pittsburgh,73,Away,,Loss,-14,8.73,Division 1
11/29/16,Nevada,Home,77,Pacific,67,Away,,Win,10,7.48,Division 1
11/29/16,North Carolina-Asheville,Home,68,Brevard,50,Away,,Win,18,9.86,Non Division 1
11/29/16,New Orleans,Home,74,Tulane,59,Away,,Win,15,3.24,Division 1
11/29/16,Virginia Commonwealth,Home,81,Princeton,70,Away,,Win,11,9.56,Division 1
11/29/16,Vanderbilt,Home,83,Tennessee State,59,Away,,Win,24,1.81,Division 1
11/29/16,Valparaiso,Home,65,Rhode Island,62,Away,,Win,3,6.89,Division 1
11/29/16,Wichita State,Home,87,Southern Nazarene,57,Away,,Win,30,19.34,Non Division 1
11/29/16,Xavier,Home,85,North Dakota State,55,Away,,Win,30,4.11,Division 1
11/29/16,Wofford,Home,79,Mars Hill,76,Away,,Win,3,3.34,Non Division 1
11/29/16,Wisconsin,Home,77,Syracuse,60,Away,,Win,17,12.65,Division 1
11/29/16,Tennessee-Martin,Home,82,Florida Atlantic,81,Away,,Win,1,2.07,Division 1
11/29/16,St. John's (NY),Home,72,Delaware State,79,Away,,Loss,-7,0.63,Division 1
11/29/16,Southern Illinois,Home,89,Murray State,85,Away,,Win,4,-0.89,Division 1
11/29/16,Texas,Home,61,Texas-Arlington,72,Away,,Loss,-11,-0.41,Division 1
11/29/16,Texas State,Home,80,McNeese State,68,Away,,Win,12,4.04,Division 1
11/29/16,Texas A&M-Corpus Christi,Home,84,Texas-Rio Grande Valley,68,Away,,Win,16,2.08,Division 1
11/29/16,Central Arkansas,Home,87,Arkansas-Little Rock,89,Away,,Loss,-2,-9.04,Division 1
11/29/16,Central Michigan,Home,91,William & Mary,81,Away,,Win,10,4.04,Division 1
11/29/16,Bowling Green State,Home,86,Notre Dame (CA),60,Away,,Win,26,-3,Non Division 1
11/29/16,Columbia,Home,86,Hofstra,88,Away,,Loss,-2,0.7,Division 1
11/29/16,Colgate,Home,91,Union (NY),68,Away,,Win,23,-3.96,Non Division 1
11/29/16,Coastal Carolina,Home,52,Chattanooga,68,Away,,Loss,-16,-0.59,Division 1
11/29/16,Belmont,Home,64,Lipscomb,62,Away,,Win,2,7.16,Division 1
11/29/16,Alabama-Birmingham,Home,75,Alabama A&M,45,Away,,Win,30,2.59,Division 1
11/29/16,Alabama State,Home,69,Jacksonville State,72,Away,,Loss,-3,-7.64,Division 1
11/29/16,Alabama,Home,76,Charleston Southern,46,Away,,Win,30,4.19,Division 1
11/29/16,Ball State,Home,92,Indiana-Kokomo,52,Away,,Win,40,4.59,Non Division 1
11/29/16,Auburn,Home,90,South Carolina Upstate,83,Away,,Win,7,0.3,Division 1
11/29/16,American,Home,57,Western Illinois,50,Away,,Win,7,-7.35,Division 1
11/29/16,Illinois,Home,88,North Carolina State,74,Away,,Win,14,1.81,Division 1
11/29/16,Idaho State,Home,77,Lamar,60,Away,,Win,17,-9.88,Division 1
11/29/16,Kansas,Home,91,Long Beach State,61,Away,,Win,30,10.74,Division 1
11/29/16,Louisiana State,Home,84,Houston,65,Away,,Win,19,-7.65,Division 1
11/29/16,Marist,Home,81,Massachusetts-Lowell,69,Away,,Win,12,-10.79,Division 1
11/29/16,Liberty,Home,62,Central Pennsylvania College,48,Away,,Win,14,3.86,Non Division 1
11/29/16,Idaho,Home,49,San Jose State,58,Away,,Loss,-9,1.16,Division 1
11/29/16,East Carolina,Home,68,Hampton,48,Away,,Win,20,-1.63,Division 1
11/29/16,Creighton,Home,93,Buffalo,72,Away,,Win,21,12.35,Division 1
11/29/16,Duke,Home,78,Michigan State,69,Away,,Win,9,13.41,Division 1
11/29/16,Harvard,Home,74,George Washington,77,Away,,Loss,-3,6.39,Division 1
11/29/16,Gardner-Webb,Home,102,Coker,54,Away,,Win,48,6.45,Non Division 1
11/29/16,Eastern Illinois,Home,83,Bradley,87,Away,,Loss,-4,3.75,Division 1
11/29/16,Florida Gulf Coast,Home,120,Ave Maria,60,Away,,Win,60,9.76,Non Division 1
11/30/16,NJIT,Home,83,Saint Francis (PA),70,Away,,Win,13,-1.28,Division 1
11/30/16,New Mexico State,Home,78,Air Force,70,Away,,Win,8,11,Division 1
11/30/16,North Texas,Home,73,Texas College,45,Away,,Win,28,-4.96,Non Division 1
11/30/16,Morehead State,Home,79,Northern Kentucky,84,Away,,Loss,-5,2.56,Division 1
11/30/16,New Mexico,Home,64,Abilene Christian,55,Away,,Win,9,1.96,Division 1
11/30/16,Providence,Home,76,New Hampshire,62,Away,,Win,14,3.78,Division 1
11/30/16,Radford,Home,74,Virginia Military Institute,67,Away,,Win,7,-5.14,Division 1
11/30/16,Oklahoma State,Home,101,Rogers State,85,Away,,Win,16,8.44,Non Division 1
11/30/16,Northern Iowa,Home,50,George Mason,54,Away,,Loss,-4,-1.48,Division 1
11/30/16,Oregon,Home,93,Western Oregon,54,Away,,Win,39,15.14,Non Division 1
11/30/16,Old Dominion,Home,59,Dartmouth,47,Away,,Win,12,3.27,Division 1
11/30/16,Massachusetts,Home,62,Wagner,55,Away,,Win,7,0.85,Division 1
11/30/16,Miami (FL),Home,73,Rutgers,61,Away,,Win,12,7.88,Division 1
11/30/16,Memphis,Home,84,Jackson State,69,Away,,Win,15,6.22,Division 1
11/30/16,Marquette,Home,90,Western Carolina,44,Away,,Win,46,7.77,Division 1
11/30/16,Maine,Home,61,Central Connecticut State,82,Away,,Loss,-21,-9.28,Division 1
11/30/16,Marshall,Home,98,Ohio,88,Away,,Win,10,1.96,Division 1
11/30/16,Milwaukee,Home,72,Jacksonville,67,Away,,Win,5,-5.36,Division 1
11/30/16,Missouri-Kansas City,Home,84,South Dakota,82,Away,,Win,2,-1.29,Division 1
11/30/16,Mississippi,Home,62,Middle Tennessee,77,Away,,Loss,-15,1.7,Division 1
11/30/16,Miami (OH),Home,78,Grambling,76,Away,,Win,2,-3.26,Division 1
11/30/16,Michigan,Home,70,Virginia Tech,73,Away,,Loss,-3,8.96,Division 1
11/30/16,Rice,Home,90,Houston Baptist,77,Away,,Win,13,7.3,Division 1
11/30/16,Texas Tech,Home,69,Incarnate Word,48,Away,,Win,21,8.56,Division 1
11/30/16,Towson,Home,99,Goucher,37,Away,,Win,62,5.28,Non Division 1
11/30/16,UCLA,Home,98,UC-Riverside,56,Away,,Win,42,16.56,Division 1
11/30/16,Stanford,Home,51,Saint Mary's (CA),66,Away,,Loss,-15,-0.62,Division 1
11/30/16,Stony Brook,Home,70,Loyola (MD),71,Away,,Loss,-1,1.33,Division 1
11/30/16,Texas Christian,Home,86,Washington,71,Away,,Win,15,5.44,Division 1
11/30/16,Western Michigan,Home,92,North Carolina-Wilmington,97,Away,,Loss,-5,-1.69,Division 1
11/30/16,Winthrop,Home,58,Furman,57,Away,,Win,1,8.15,Division 1
11/30/16,Wyoming,Home,82,Denver,70,Away,,Win,12,2.04,Division 1
11/30/16,Virginia,Home,63,Ohio State,61,Away,,Win,2,11.85,Division 1
11/30/16,Washington State,Home,83,Utah Valley,76,Away,,Win,7,-6.04,Division 1
11/30/16,San Francisco,Home,78,Alcorn State,65,Away,,Win,13,5.07,Division 1
11/30/16,Santa Clara,Home,55,UC-Irvine,58,Away,,Loss,-3,2.1,Division 1
